utc,lat,lon,dep
2017-07-08T18:17:57.130000Z,60.5937,-141.2338,15.0
2017-07-08T18:27:00.530000Z,60.3021,-141.742,0.02
2017-07-08T21:00:42.180000Z,60.8135,-141.2183,4.43
2017-07-08T22:10:40.240000Z,60.5045,-142.8975,8.55
2017-07-09T10:43:35.480000Z,60.5875,-142.8734,12.11
2017-07-09T15:25:11.240000Z,60.4443,-143.2483,16.8
2017-07-10T06:26:16.120000Z,59.8751,-140.6483,0.06
2017-07-10T06:26:11.000000Z,59.8614,-140.0314,0.06
2017-07-10T06:43:07.170000Z,60.2885,-140.8711,28.12
2017-07-10T11:17:11.310000Z,59.9881,-139.8697,15.04
2017-07-10T12:27:26.820000Z,59.8461,-140.8806,17.34
2017-07-10T18:25:59.240000Z,61.4925,-140.8872,16.1
2017-07-10T18:29:41.100000Z,60.1568,-140.7655,25.05
2017-07-10T20:56:01.080000Z,60.4435,-143.2059,13.89
2017-07-10T22:15:06.160000Z,60.3047,-143.082,16.99
2017-07-10T22:16:05.890000Z,60.3049,-143.0728,18.13
2017-07-10T22:33:11.720000Z,60.6153,-141.3332,28.33
2017-07-10T23:40:02.090000Z,60.6548,-143.2449,15.3
2017-07-11T05:20:43.380000Z,59.8072,-139.171,0.0
2017-07-11T05:33:22.410000Z,62.417,-143.7479,15.0
2017-07-11T06:30:09.670000Z,60.6865,-142.9669,0.02
2017-07-11T13:59:26.000000Z,60.7833,-140.4894,31.15
2017-07-11T15:06:50.970000Z,60.5855,-142.339,14.75
2017-07-11T16:45:07.860000Z,60.5722,-142.7467,16.25
2017-07-11T16:45:08.250000Z,60.6075,-142.8678,37.53
2017-07-11T16:45:07.000000Z,60.4983,-142.6956,15.0
2017-07-12T02:20:57.780000Z,60.3757,-140.9747,21.12
2017-07-12T08:49:37.240000Z,60.5289,-141.6056,24.38
2017-07-12T10:30:43.390000Z,60.8517,-142.9342,0.02
2017-07-12T11:19:33.300000Z,60.3828,-141.275,18.28
2017-07-12T13:57:20.730000Z,60.3502,-141.2598,22.1
2017-07-12T14:07:53.920000Z,60.3561,-141.2922,21.74
2017-07-12T23:12:53.080000Z,60.3066,-143.1338,17.77
2017-07-13T10:49:44.900000Z,62.3202,-143.4796,0.4
2017-07-13T14:43:31.660000Z,60.6082,-142.7806,21.23
2017-07-13T14:43:31.970000Z,60.6049,-142.453,33.74
2017-07-13T18:23:40.990000Z,60.7784,-140.5168,33.03
2017-07-13T20:33:02.790000Z,60.3023,-143.0915,0.08
2017-07-13T21:41:22.860000Z,60.1693,-141.3182,14.84
2017-07-14T07:10:28.010000Z,59.9906,-140.69,0.02
2017-07-14T09:12:46.780000Z,61.1955,-140.6647,0.03
2017-07-14T09:16:01.260000Z,60.2077,-140.707,20.0
2017-07-14T13:29:38.880000Z,59.9568,-140.7753,10.65
2017-07-14T14:19:11.360000Z,61.2656,-142.2296,23.83
2017-07-14T17:19:03.310000Z,60.5807,-142.6297,5.92
2017-07-15T02:44:36.190000Z,60.1813,-141.0221,5.71
2017-07-15T02:44:31.890000Z,60.0654,-140.6972,11.3
2017-07-15T03:24:04.230000Z,60.3244,-143.0773,16.88
2017-07-15T08:41:50.930000Z,61.1773,-143.5342,16.19
2017-07-15T10:34:38.910000Z,60.9358,-143.2362,7.25
2017-07-15T18:13:15.090000Z,60.8189,-142.7844,22.77
2017-07-15T23:58:21.290000Z,61.2404,-141.4124,9.85
2017-07-16T04:38:32.410000Z,59.8677,-143.6365,43.39
2017-07-16T05:02:32.690000Z,60.2779,-141.6422,12.26
2017-07-16T12:29:01.530000Z,60.1276,-139.8892,0.1
2017-07-16T13:50:28.510000Z,60.1505,-140.8895,17.59
2017-07-16T14:08:40.170000Z,60.9841,-141.188,14.6
2017-07-16T14:39:47.240000Z,60.9074,-142.0798,0.27
2017-07-16T22:55:21.440000Z,61.2143,-140.6505,13.22
2017-07-17T00:56:55.020000Z,61.5366,-141.1397,15.03
2017-07-17T05:07:14.640000Z,60.151,-141.1708,13.77
2017-07-17T09:26:26.210000Z,60.031,-141.6707,15.0
2017-07-17T14:09:21.680000Z,60.4878,-142.9413,9.51
2017-07-17T20:22:53.920000Z,60.1923,-140.6877,19.97
2017-07-17T21:52:47.470000Z,60.8927,-139.9043,0.0
2017-07-17T23:27:07.930000Z,60.4962,-143.0383,0.03
2017-07-18T01:47:41.630000Z,60.7428,-143.5233,56.96
2017-07-18T04:37:50.260000Z,60.6979,-143.4345,46.79
2017-07-18T07:27:33.840000Z,60.7689,-140.5313,30.95
2017-07-18T09:41:55.590000Z,60.5613,-143.5589,6.19
2017-07-18T09:42:06.970000Z,61.1507,-143.6691,13.7
2017-07-18T10:48:46.490000Z,60.9681,-138.6754,14.24
2017-07-18T10:53:42.360000Z,60.2623,-141.0193,19.54
2017-07-18T12:32:21.830000Z,61.5025,-141.2032,10.37
2017-07-18T14:05:43.700000Z,60.2511,-143.2619,17.63
2017-07-18T18:50:35.500000Z,60.1997,-142.1634,0.03
2017-07-18T23:43:31.590000Z,62.3462,-143.9955,69.37
2017-07-19T19:17:53.480000Z,60.2867,-141.2599,21.21
2017-07-19T23:03:37.630000Z,60.6642,-142.6349,0.03
2017-07-20T00:03:16.810000Z,60.6935,-141.6432,14.45
2017-07-20T02:02:38.260000Z,60.5453,-143.2228,14.48
2017-07-20T03:57:43.940000Z,60.0537,-141.256,17.63
2017-07-20T03:57:44.240000Z,59.844,-141.7025,70.98
2017-07-20T05:23:06.980000Z,60.1612,-141.5098,23.46
2017-07-20T05:23:07.830000Z,60.0916,-141.9495,38.15
2017-07-20T12:20:43.440000Z,60.1796,-141.1261,13.36
2017-07-20T12:57:39.520000Z,59.8288,-141.366,11.66
2017-07-20T13:33:21.080000Z,60.1099,-141.0809,14.34
2017-07-20T13:51:39.480000Z,62.4604,-143.4489,9.85
2017-07-20T13:51:37.500000Z,62.442,-143.3256,12.35
2017-07-20T13:51:37.380000Z,62.4746,-143.4814,15.0
2017-07-20T13:51:51.630000Z,61.7136,-142.7646,15.0
2017-07-20T14:32:36.640000Z,60.1312,-140.9231,17.86
2017-07-20T15:32:39.280000Z,60.2915,-143.1814,14.67
2017-07-20T18:09:38.670000Z,62.3356,-143.5824,1.08
2017-07-21T00:27:22.290000Z,60.4678,-143.0993,11.46
2017-07-21T04:33:38.620000Z,60.1825,-140.9792,22.21
2017-07-21T05:24:53.300000Z,60.5074,-141.636,15.0
2017-07-21T06:24:45.260000Z,60.2425,-139.6848,9.82
2017-07-21T08:27:53.420000Z,60.5997,-143.7342,10.46
2017-07-21T08:27:58.650000Z,60.8744,-143.7713,13.16
2017-07-21T10:27:25.560000Z,60.5818,-142.6822,20.1
2017-07-21T10:27:25.350000Z,60.5627,-142.9452,11.89
2017-07-21T12:26:56.170000Z,60.1559,-141.0808,15.0
2017-07-21T12:26:55.240000Z,60.3866,-140.7278,48.64
2017-07-21T14:45:18.310000Z,60.6402,-142.9795,0.26
2017-07-21T14:45:18.630000Z,60.6867,-143.0307,16.6
2017-07-21T16:11:21.530000Z,60.0791,-140.8533,6.37
2017-07-21T21:17:30.110000Z,60.4472,-143.2791,18.34
2017-07-21T23:49:08.060000Z,60.3219,-141.1941,16.73
2017-07-21T23:53:49.560000Z,60.3323,-141.2039,16.39
2017-07-22T00:51:26.280000Z,61.244,-143.3596,13.52
2017-07-22T00:52:14.930000Z,62.1809,-143.4219,88.53
2017-07-22T04:37:05.750000Z,60.4683,-143.1836,9.36
2017-07-22T04:43:25.230000Z,60.4816,-143.0131,9.78
2017-07-22T05:03:34.610000Z,60.4302,-143.1968,18.81
2017-07-22T06:15:44.460000Z,60.7052,-140.5263,27.92
2017-07-22T06:40:52.150000Z,60.7035,-140.5309,30.27
2017-07-22T08:56:25.510000Z,60.4434,-143.1522,10.18
2017-07-22T13:19:13.700000Z,60.4887,-143.01,7.15
2017-07-22T16:53:21.700000Z,60.4694,-142.9646,12.79
2017-07-22T21:31:44.320000Z,59.8084,-140.934,31.29
2017-07-22T23:52:24.830000Z,60.2703,-143.1223,0.04
2017-07-23T00:47:59.390000Z,60.2772,-143.1129,0.05
2017-07-23T02:12:37.210000Z,60.2808,-143.1094,0.04
2017-07-23T08:59:58.130000Z,61.1724,-140.6117,15.06
2017-07-23T10:42:16.810000Z,60.2195,-143.2098,16.69
2017-07-23T10:47:27.150000Z,60.2193,-143.2115,16.5
2017-07-23T23:42:29.850000Z,60.1334,-141.3734,13.22
2017-07-23T23:52:03.470000Z,60.5709,-141.2439,6.24
2017-07-23T23:52:42.800000Z,60.5514,-141.226,16.86
2017-07-24T00:50:02.690000Z,60.2887,-143.1935,17.44
2017-07-24T01:23:28.400000Z,60.6889,-142.9958,4.46
2017-07-24T02:46:09.980000Z,60.1936,-143.7083,0.03
2017-07-24T04:08:49.700000Z,60.8645,-142.8499,26.42
2017-07-24T06:56:29.540000Z,60.0661,-141.7237,14.22
2017-07-24T11:50:17.370000Z,60.5727,-142.3216,11.85
2017-07-24T12:56:53.310000Z,60.1169,-141.2583,14.91
2017-07-24T16:40:41.050000Z,61.2699,-143.4604,16.87
2017-07-24T16:40:46.160000Z,61.0614,-142.924,15.0
2017-07-24T17:36:46.810000Z,61.2279,-143.6182,12.16
2017-07-24T18:48:34.440000Z,61.5581,-140.6698,5.44
2017-07-24T19:12:22.740000Z,60.2807,-143.1153,0.03
2017-07-24T19:19:04.110000Z,60.7454,-142.8422,0.0
2017-07-24T19:35:42.740000Z,60.5815,-143.0149,1.2
2017-07-24T19:35:42.580000Z,60.6091,-143.2113,12.68
2017-07-24T20:24:24.230000Z,60.2894,-143.1766,15.44
2017-07-24T21:55:56.830000Z,60.2205,-143.2092,16.59
2017-07-25T00:22:59.550000Z,60.2187,-143.212,15.89
2017-07-25T05:39:01.040000Z,60.0877,-141.2029,9.28
2017-07-25T05:46:29.720000Z,60.0004,-141.4372,11.49
2017-07-25T05:48:45.550000Z,61.1702,-140.5723,15.0
2017-07-25T07:11:57.460000Z,59.8689,-138.1316,15.93
2017-07-25T08:32:07.850000Z,61.5697,-143.0936,15.17
2017-07-25T11:20:47.680000Z,60.2035,-140.9493,21.46
2017-07-25T12:28:01.310000Z,60.4129,-143.0617,9.99
2017-07-25T12:27:57.910000Z,60.1618,-142.9796,15.49
2017-07-25T12:31:29.460000Z,60.3154,-143.0838,0.03
2017-07-25T12:34:00.530000Z,60.3107,-143.0883,0.05
2017-07-25T12:36:14.770000Z,60.3226,-143.0801,0.07
2017-07-25T12:38:46.650000Z,60.3008,-143.1345,17.4
2017-07-25T12:39:16.200000Z,60.2901,-143.1622,18.43
2017-07-25T12:39:55.660000Z,60.2968,-143.136,16.12
2017-07-25T12:46:37.850000Z,60.3077,-143.0933,12.97
2017-07-25T12:47:42.600000Z,60.3015,-143.132,17.21
2017-07-25T12:52:46.660000Z,60.3011,-143.1325,17.69
2017-07-25T13:13:39.170000Z,60.2964,-142.8373,20.24
2017-07-25T13:17:02.840000Z,60.294,-143.1313,17.78
2017-07-25T13:17:29.770000Z,60.3016,-143.1283,15.53
2017-07-25T13:36:55.800000Z,60.3005,-142.9566,10.11
2017-07-25T14:17:12.700000Z,60.3167,-143.0863,0.02
2017-07-25T14:28:13.340000Z,60.3225,-143.0765,0.06
2017-07-25T14:35:32.120000Z,60.3183,-143.0844,0.06
2017-07-25T14:56:26.750000Z,60.2883,-143.1573,17.62
2017-07-25T15:00:29.330000Z,60.2987,-143.1319,18.05
2017-07-25T15:00:48.450000Z,60.2931,-143.1445,19.56
2017-07-25T15:13:37.980000Z,60.3247,-143.0841,0.02
2017-07-25T15:28:19.210000Z,60.2949,-143.1327,18.21
2017-07-25T15:49:34.150000Z,60.2884,-143.1561,17.75
2017-07-25T16:10:29.360000Z,60.2996,-143.1377,18.25
2017-07-25T16:56:15.530000Z,60.2939,-143.1525,18.15
2017-07-25T16:56:45.170000Z,60.3045,-143.1379,18.11
2017-07-25T16:57:32.430000Z,60.3044,-143.1194,15.97
2017-07-25T17:02:44.970000Z,60.3021,-143.1452,18.47
2017-07-25T17:17:17.170000Z,60.3013,-143.1318,16.12
2017-07-25T18:04:51.890000Z,60.3192,-143.085,0.03
2017-07-25T18:28:36.560000Z,60.3023,-143.1228,15.97
2017-07-25T19:41:52.380000Z,60.2926,-143.1517,17.82
2017-07-25T20:10:05.450000Z,60.2933,-143.164,18.61
2017-07-25T20:17:44.760000Z,60.283,-143.156,18.2
2017-07-25T21:18:00.570000Z,60.3179,-143.089,0.06
2017-07-25T21:35:32.210000Z,60.2883,-143.1449,17.37
2017-07-25T21:57:50.230000Z,60.3183,-143.0871,0.07
2017-07-25T22:17:10.480000Z,60.3043,-142.9488,2.07
2017-07-25T23:28:29.400000Z,60.0911,-140.8167,4.85
2017-07-26T00:12:40.460000Z,60.2869,-143.1618,17.61
2017-07-26T01:56:37.530000Z,60.2936,-143.1529,18.5
2017-07-26T05:15:53.880000Z,59.9879,-142.7179,0.04
2017-07-26T06:08:18.320000Z,60.3571,-143.0247,0.17
2017-07-26T06:08:30.400000Z,61.3885,-143.2968,46.67
2017-07-26T06:52:59.850000Z,60.3415,-143.0501,0.02
2017-07-26T07:17:56.760000Z,60.2852,-143.1639,17.36
2017-07-26T08:12:30.480000Z,60.1144,-141.0849,22.66
2017-07-26T08:45:05.230000Z,60.2228,-143.2055,17.47
2017-07-26T09:00:07.730000Z,61.9484,-143.8027,1.16
2017-07-26T10:24:25.040000Z,60.2973,-143.1464,17.54
2017-07-26T10:48:24.940000Z,60.7502,-142.2443,44.82
2017-07-26T12:44:28.750000Z,60.2838,-143.1565,17.21
2017-07-26T13:20:03.820000Z,60.2932,-143.1406,16.31
2017-07-26T13:33:40.680000Z,60.0089,-139.1328,0.0
2017-07-26T14:41:00.600000Z,60.2896,-143.1598,18.67
2017-07-26T15:02:26.350000Z,60.2867,-143.1484,18.17
2017-07-26T15:11:41.430000Z,60.288,-143.1521,18.18
2017-07-26T18:33:22.170000Z,60.3,-143.1298,15.93
2017-07-26T19:41:34.520000Z,59.9739,-140.8188,0.0
2017-07-26T21:40:15.180000Z,60.3037,-143.1325,16.08
2017-07-26T22:00:12.420000Z,60.2798,-140.6797,17.62
2017-07-27T00:35:02.390000Z,59.9152,-143.475,22.9
2017-07-27T00:52:39.370000Z,60.287,-143.1438,17.41
2017-07-27T02:33:01.460000Z,60.3011,-143.1352,15.96
2017-07-27T04:18:00.850000Z,60.1121,-137.8618,28.68
2017-07-27T04:31:17.920000Z,60.4937,-143.9241,1.24
2017-07-27T06:07:55.310000Z,60.2951,-143.1492,17.3
2017-07-27T06:50:44.830000Z,60.3123,-143.1769,16.12
2017-07-27T07:42:39.290000Z,60.3088,-143.1895,15.86
2017-07-27T09:05:42.020000Z,60.3013,-142.8937,13.36
2017-07-27T09:23:59.050000Z,60.3087,-143.8529,34.5
2017-07-27T09:41:43.130000Z,60.3142,-143.0812,0.07
2017-07-27T14:00:30.070000Z,60.4082,-140.6035,18.71
2017-07-27T14:43:25.410000Z,60.4876,-143.0141,9.35
2017-07-27T16:46:00.360000Z,60.4675,-143.214,6.8
2017-07-27T18:58:40.850000Z,60.33,-142.8497,31.18
2017-07-27T19:29:27.510000Z,60.4883,-142.2522,11.73
2017-07-27T20:08:59.100000Z,60.1433,-141.2686,21.14
2017-07-27T20:39:36.100000Z,60.3018,-143.252,14.66
2017-07-27T20:45:01.970000Z,60.2994,-143.2294,15.1
2017-07-27T22:49:36.300000Z,60.2687,-142.9642,19.04
2017-07-28T05:20:57.810000Z,60.6704,-143.0205,13.87
2017-07-28T05:57:34.280000Z,60.2793,-141.5813,15.61
2017-07-28T07:43:30.010000Z,59.5735,-138.8934,11.63
2017-07-28T09:39:13.140000Z,59.8808,-140.7887,8.5
2017-07-28T10:53:22.080000Z,60.0733,-140.0416,14.59
2017-07-28T15:23:28.000000Z,61.3354,-139.9303,6.88
2017-07-28T16:35:29.420000Z,60.0978,-141.4035,12.12
2017-07-28T16:35:28.280000Z,60.0554,-141.2234,20.66
2017-07-28T17:02:18.880000Z,60.0874,-141.3234,0.06
2017-07-28T17:13:46.100000Z,60.4738,-141.2598,14.72
2017-07-28T19:07:50.260000Z,60.1176,-141.4087,12.3
2017-07-28T19:40:20.420000Z,60.2944,-143.1351,17.59
2017-07-28T21:55:57.560000Z,59.9789,-141.8429,17.27
2017-07-29T01:03:49.580000Z,60.3051,-141.5652,15.03
2017-07-29T01:51:34.000000Z,60.308,-143.2254,13.33
2017-07-29T01:57:26.490000Z,60.2978,-143.2636,15.37
2017-07-29T01:59:50.580000Z,60.3392,-143.2027,0.02
2017-07-29T01:59:45.600000Z,60.4252,-143.7037,3.31
2017-07-29T02:04:54.910000Z,60.2902,-143.2449,13.55
2017-07-29T02:45:57.010000Z,60.2995,-143.2564,15.26
2017-07-29T02:55:08.730000Z,60.4873,-142.961,10.31
2017-07-29T02:55:09.200000Z,60.7109,-142.3812,27.47
2017-07-29T05:52:13.850000Z,60.1707,-140.9009,2.48
2017-07-29T06:19:02.070000Z,59.8165,-141.3319,0.14
2017-07-29T06:32:37.750000Z,60.5557,-143.2951,23.4
2017-07-29T06:37:29.170000Z,60.3218,-143.0864,0.05
2017-07-29T06:55:58.050000Z,60.2999,-143.2616,15.23
2017-07-29T06:59:13.530000Z,60.2572,-142.787,29.69
2017-07-29T07:12:45.080000Z,60.4667,-143.4464,16.99
2017-07-29T10:46:20.310000Z,59.8593,-139.1354,0.04
2017-07-29T10:46:27.490000Z,60.1189,-139.8936,19.41
2017-07-29T11:27:30.560000Z,60.647,-142.5196,12.64
2017-07-29T14:13:16.250000Z,60.9603,-141.0986,0.28
2017-07-29T14:34:20.270000Z,60.4178,-140.405,17.1
2017-07-29T15:47:34.700000Z,60.3027,-143.2536,14.79
2017-07-29T16:29:09.550000Z,60.3153,-143.0821,0.06
2017-07-29T17:15:33.270000Z,60.3009,-143.2492,15.44
2017-07-29T17:57:27.110000Z,60.2979,-143.1222,14.22
2017-07-29T18:06:53.250000Z,60.9817,-138.532,16.5
2017-07-29T19:07:10.890000Z,60.2723,-141.0159,11.75
2017-07-29T23:51:51.870000Z,60.3443,-141.2284,20.82
2017-07-29T23:52:17.280000Z,60.3326,-141.2288,18.53
2017-07-30T02:48:14.920000Z,60.8059,-141.142,32.21
2017-07-30T06:23:35.270000Z,62.3796,-142.5708,0.3
2017-07-30T07:04:11.940000Z,60.2907,-143.1243,17.52
2017-07-30T08:20:59.330000Z,60.4322,-143.7129,14.67
2017-07-30T09:02:02.620000Z,60.1758,-140.9279,19.24
2017-07-30T13:22:31.820000Z,60.3075,-141.3158,23.26
2017-07-30T13:33:38.630000Z,60.3496,-140.8412,10.91
2017-07-30T15:41:09.580000Z,60.3009,-143.2588,15.24
2017-07-30T15:42:20.320000Z,60.2995,-143.2583,15.23
2017-07-30T16:50:31.680000Z,60.2874,-143.1796,18.36
2017-07-30T22:42:04.420000Z,60.3015,-143.1381,16.01
2017-07-30T22:58:20.830000Z,60.3022,-143.1277,14.59
2017-07-30T23:00:03.020000Z,60.3031,-143.132,14.36
2017-07-30T23:04:05.700000Z,60.5156,-143.1831,9.38
2017-07-31T04:37:18.740000Z,60.6356,-142.8691,23.07
2017-07-31T04:40:48.870000Z,60.0426,-140.7855,8.58
2017-07-31T05:58:32.110000Z,61.8437,-141.2781,5.79
2017-07-31T05:58:45.530000Z,61.5314,-142.7472,18.74
2017-07-31T06:43:21.250000Z,60.6177,-141.5687,13.63
2017-07-31T06:43:20.280000Z,60.764,-141.4898,12.39
2017-07-31T11:02:57.490000Z,60.258,-143.1453,15.94
2017-07-31T12:12:12.580000Z,60.2473,-143.2741,15.51
2017-07-31T13:09:06.870000Z,61.1951,-140.7567,10.31
2017-07-31T13:58:58.710000Z,60.4867,-142.6897,12.12
2017-07-31T14:07:11.370000Z,61.0645,-140.9085,39.4
2017-07-31T15:20:01.150000Z,61.2004,-140.6251,12.08
2017-07-31T16:21:50.140000Z,60.1485,-141.5406,15.0
2017-07-31T22:23:10.030000Z,60.3032,-143.1953,15.5
2017-08-01T00:36:49.260000Z,60.3201,-143.2185,8.91
2017-08-01T01:12:01.920000Z,61.2371,-140.659,6.89
2017-08-01T01:28:46.370000Z,61.1035,-140.3074,15.0
2017-08-01T02:54:30.660000Z,60.2996,-143.1251,16.42
2017-08-01T04:28:23.440000Z,60.6292,-142.9576,11.84
2017-08-01T06:23:08.250000Z,60.2498,-139.5092,0.0
2017-08-01T06:23:08.980000Z,60.1781,-139.2352,34.43
2017-08-01T07:31:38.400000Z,60.1009,-141.5432,7.63
2017-08-01T13:20:37.740000Z,61.2233,-140.7117,10.2
2017-08-01T16:35:19.520000Z,60.2965,-143.1385,16.65
2017-08-02T00:27:05.810000Z,60.3,-141.1759,7.85
2017-08-02T18:46:55.010000Z,60.457,-142.942,9.33
2017-08-02T20:30:22.420000Z,60.127,-141.15,0.0
2017-08-03T02:14:10.490000Z,60.0725,-141.0822,0.0
2017-08-03T02:24:23.660000Z,60.0848,-141.1646,13.95
2017-08-03T02:24:42.320000Z,60.7858,-143.1224,15.33
2017-08-03T02:32:00.650000Z,60.145,-141.3815,10.36
2017-08-03T02:33:22.930000Z,60.0579,-141.0685,12.79
2017-08-03T02:33:21.080000Z,59.9799,-140.8818,19.05
2017-08-03T05:22:10.580000Z,60.1641,-139.3364,0.17
2017-08-03T05:22:15.410000Z,60.2523,-140.2606,5.27
2017-08-03T07:06:18.280000Z,60.2164,-141.8195,13.07
2017-08-03T07:06:18.220000Z,60.2294,-141.6644,11.63
2017-08-03T07:49:20.290000Z,60.8024,-143.9944,13.26
2017-08-03T15:34:55.580000Z,60.5461,-141.3982,18.97
2017-08-03T19:50:07.310000Z,60.3121,-143.115,18.06
2017-08-03T20:41:38.490000Z,60.1306,-140.9378,15.28
2017-08-03T20:41:51.290000Z,60.2734,-142.3758,18.35
2017-08-03T22:12:04.870000Z,61.1167,-143.4007,45.93
2017-08-03T22:12:06.280000Z,61.1291,-143.2166,31.4
2017-08-03T23:14:54.480000Z,60.3104,-143.1214,17.78
2017-08-04T01:03:25.790000Z,60.5421,-143.0439,0.03
2017-08-04T03:27:14.150000Z,60.2565,-143.334,12.84
2017-08-04T04:55:54.710000Z,60.2584,-140.5902,12.67
2017-08-04T08:36:40.290000Z,60.1727,-140.6894,24.07
2017-08-04T09:26:47.250000Z,60.1,-141.3339,14.64
2017-08-04T09:57:40.110000Z,60.2502,-141.1472,21.9
2017-08-04T11:48:44.560000Z,61.4831,-141.9615,14.54
2017-08-04T12:18:19.750000Z,62.3255,-143.521,0.7
2017-08-04T14:30:41.040000Z,62.3231,-143.519,0.67
2017-08-04T17:03:55.770000Z,60.9503,-142.5496,14.06
2017-08-04T23:13:49.370000Z,60.138,-140.8935,16.33
2017-08-05T02:12:37.880000Z,60.1369,-140.8939,16.34
2017-08-05T05:36:57.920000Z,60.2605,-141.9488,34.77
2017-08-05T06:19:25.210000Z,60.5771,-142.9858,0.03
2017-08-05T11:06:39.830000Z,60.0277,-140.9179,0.04
2017-08-05T11:21:14.570000Z,60.2199,-139.2642,20.0
2017-08-05T21:38:28.310000Z,60.0938,-140.3891,0.02
2017-08-06T05:49:42.360000Z,60.4911,-142.8754,9.44
2017-08-06T08:03:32.040000Z,60.4504,-141.4503,22.69
2017-08-06T08:04:20.050000Z,60.4814,-141.4702,14.22
2017-08-06T08:06:57.080000Z,60.4581,-141.4443,18.5
2017-08-06T08:08:02.760000Z,60.4935,-141.4851,10.58
2017-08-06T08:08:55.440000Z,60.4923,-141.4579,13.71
2017-08-06T08:11:27.450000Z,60.4801,-141.4782,14.53
2017-08-06T08:11:53.550000Z,60.4996,-141.6747,31.68
2017-08-06T08:12:52.260000Z,60.4615,-141.4387,16.69
2017-08-06T08:19:52.730000Z,60.495,-141.4798,13.3
2017-08-06T08:25:06.940000Z,60.4753,-141.4327,13.29
2017-08-06T08:32:37.390000Z,60.4776,-141.4261,14.42
2017-08-06T08:50:21.980000Z,60.456,-141.4446,18.07
2017-08-06T08:57:59.040000Z,60.4878,-141.478,13.45
2017-08-06T09:02:29.160000Z,60.4605,-141.4467,17.76
2017-08-06T10:25:52.050000Z,60.4885,-141.4542,12.72
2017-08-06T10:25:51.450000Z,60.4909,-141.4473,11.48
2017-08-06T10:51:04.600000Z,60.4875,-141.4841,13.29
2017-08-06T11:00:59.980000Z,60.5175,-141.4637,12.75
2017-08-06T11:01:20.020000Z,61.0774,-143.8427,29.48
2017-08-06T11:03:07.390000Z,60.4906,-141.4909,0.14
2017-08-06T11:05:02.920000Z,60.2035,-140.7392,3.36
2017-08-06T11:05:28.180000Z,60.4506,-141.4284,19.23
2017-08-06T11:07:38.420000Z,60.4581,-141.4412,17.48
2017-08-06T11:09:32.760000Z,60.4555,-141.4422,21.09
2017-08-06T11:17:23.430000Z,60.4481,-141.4136,20.24
2017-08-06T11:27:31.790000Z,60.4589,-141.434,17.13
2017-08-06T12:13:48.710000Z,60.4907,-141.4516,14.51
2017-08-06T12:44:22.750000Z,60.4583,-141.4369,17.49
2017-08-06T13:34:15.390000Z,60.4628,-141.4554,17.72
2017-08-06T18:20:13.490000Z,61.4249,-142.0739,27.42
2017-08-07T00:23:16.800000Z,60.8618,-143.227,19.72
2017-08-07T00:23:17.360000Z,60.8312,-142.4616,48.74
2017-08-07T04:16:49.020000Z,60.814,-142.9954,38.89
2017-08-07T04:50:13.180000Z,60.4879,-142.8909,10.05
2017-08-07T12:12:59.270000Z,60.1703,-140.9004,18.31
2017-08-07T15:30:54.560000Z,60.8281,-143.3461,15.17
2017-08-07T16:14:31.940000Z,60.2597,-141.0177,16.01
2017-08-07T17:23:50.640000Z,61.9966,-143.9395,7.5
2017-08-07T17:36:25.320000Z,60.244,-141.0431,12.27
2017-08-07T18:04:40.040000Z,61.5877,-141.1039,1.35
2017-08-07T18:04:50.570000Z,61.533,-142.2879,21.03
2017-08-07T18:04:44.570000Z,62.2582,-140.8544,0.0
2017-08-07T20:15:13.720000Z,60.1777,-141.1005,20.24
2017-08-08T05:32:02.280000Z,60.2039,-141.2464,0.03
2017-08-08T06:42:06.940000Z,60.7013,-143.8851,15.67
2017-08-08T08:11:30.060000Z,60.4525,-142.0375,18.32
2017-08-08T10:19:22.310000Z,60.5205,-142.2061,16.24
2017-08-08T10:51:25.970000Z,60.2269,-141.5606,14.06
2017-08-08T11:27:50.710000Z,60.1403,-140.913,18.75
2017-08-08T11:52:42.990000Z,60.1683,-140.8953,20.36
2017-08-08T15:40:27.960000Z,60.2958,-143.1315,17.26
2017-08-08T19:08:22.130000Z,60.6363,-142.9642,12.27
2017-08-08T21:34:00.610000Z,60.1857,-140.8099,6.74
2017-08-09T06:38:38.940000Z,60.3741,-140.7698,32.71
2017-08-09T08:21:51.670000Z,60.7826,-142.1606,0.05
2017-08-09T09:01:44.980000Z,61.2744,-141.1794,76.97
2017-08-09T10:10:18.790000Z,60.2589,-140.9495,18.69
2017-08-09T10:36:31.110000Z,61.5484,-141.1353,5.41
2017-08-09T10:36:45.420000Z,61.3952,-142.7502,18.81
2017-08-09T13:17:08.270000Z,62.3083,-141.6363,22.02
2017-08-09T13:17:14.160000Z,61.735,-141.7663,3.39
2017-08-09T15:26:25.740000Z,62.3718,-143.5406,2.44
2017-08-09T23:37:26.740000Z,60.7081,-141.4676,0.59
2017-08-10T03:45:52.920000Z,60.4222,-143.722,68.73
2017-08-10T04:18:11.380000Z,60.4564,-141.4321,19.58
2017-08-10T04:35:57.520000Z,60.4955,-141.4376,10.46
2017-08-10T06:37:59.520000Z,59.967,-141.3752,0.15
2017-08-10T09:16:54.280000Z,60.3688,-140.2325,7.61
2017-08-10T09:38:04.870000Z,60.4822,-140.9112,10.3
2017-08-10T09:38:20.230000Z,60.8618,-142.8733,0.49
